il,ISTANBUL,,,,,,,,,,,,,
ilce,USKUDAR,,,,,,,,,,,,,
Row Labels,Sum of kayitli_secmen,Sum of oy_kullanan_kayitli_secmen,Sum of gecerli_oy,Sum of akp_oy,Sum of chp_oy,,katilim %,akp oran,chp oran,,,,,
1166,313,274,263,89,147,,0.87539936102236426,0.33840304182509506,0.55893536121673004
1167,312,277,272,87,162,,0.88782051282051277,0.31985294117647056,0.59558823529411764
1168,312,280,275,90,167,,0.89743589743589747,0.32727272727272727,0.6072727272727273
1169,312,287,283,93,171,,0.91987179487179482,0.32862190812720848,0.60424028268551233
1170,312,283,272,80,168,,0.90705128205128205,0.29411764705882354,0.61764705882352944
1171,312,317,266,97,153,,1.016025641025641,0.36466165413533835,0.57518796992481203
1172,312,278,264,86,151,,0.89102564102564108,0.32575757575757575,0.57196969696969702
1173,311,282,260,98,138,,0.90675241157556274,0.37692307692307692,0.53076923076923077
1174,313,279,271,98,153,,0.89137380191693294,0.36162361623616235,0.56457564575645758
1175,311,289,274,79,172,,0.92926045016077174,0.28832116788321166,0.62773722627737227
1176,311,284,265,84,162,,0.91318327974276525,0.31698113207547168,0.61132075471698111
1177,312,275,275,107,143,,0.88141025641025639,0.3890909090909091,0.52
1178,308,251,229,45,176,,0.81493506493506496,0.1965065502183406,0.76855895196506552
1179,308,278,274,86,165,,0.90259740259740262,0.31386861313868614,0.6021897810218978
1180,308,289,288,82,188,,0.93831168831168832,0.28472222222222221,0.65277777777777779
1181,308,274,259,65,176,,0.88961038961038963,0.25096525096525096,0.67953667953667951
1182,308,280,272,75,173,,0.90909090909090906,0.27573529411764708,0.63602941176470584
1183,307,269,259,80,158,,0.87622149837133545,0.30888030888030887,0.61003861003861004
1184,307,273,268,78,171,,0.88925081433224751,0.29104477611940299,0.63805970149253732
1185,306,267,258,91,151,,0.87254901960784315,0.35271317829457366,0.5852713178294574
1186,308,260,250,85,148,,0.8441558441558441,0.34,0.59199999999999997
1187,315,251,237,50,175,,0.79682539682539677,0.2109704641350211,0.73839662447257381
1188,315,255,242,67,168,,0.80952380952380953,0.27685950413223143,0.69421487603305787
